loan_id,payments,frequency,balance_mean,balance_std,balance_min,negative_balance,type_1_mean,type_1_max,type_1_min,type_1_std,type_2_count,type_2_max,pension_mean,pension_count,payment_statement_mean,ins_payment_std,credit_cash,credit_cash_min,col_another_bank,col_another_bank_mean,col_another_bank_std,interest,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,credit_card_withd,credit_card_withd_mean,credit_card_withd_std,ratio_credit_cash,ratio_withd_cash,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,card_type,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,unemploymant rate '95 ,crime_delta,trans_mth,withdrawal_mth,credit_mth,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,status
6316,6409,1,49394.37888888888,21301.634069115287,1100.0,0.0,-9019.504,9016.458802610223,-14.6,-30000.0,8.0,7978.715413076038,0.0,0.0,0.0,0.0,16,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.8222222222222222,0.0,0.0,1,0,-1.0,29,6,2,6,0.674,4.64,0.004323083799777174,5.56701030927835,-1349.9229278350515,518.2513530927835,-2.6047648882710632,48.38082191780822,1.3789163676080511,0.12681385551568108,-2.097886897331877,-1
6512,1319,1,22551.77926829268,5522.432869014774,500.0,0.0,-1450.7191489361703,1207.4570653341455,-14.6,-4600.0,0.0,0.0,0.0,0.0,0.0,0.0,23,500.0,0.0,0.0,0.0,0.0,17.0,-1334.5294117647059,944.099711209511,0.0,0.0,0.0,0.2804878048780488,0.5121951219512195,0.0,0.0,1,0,-1.0,12,3,1,4,0.5920000000000001,3.52,0.0024165416171340595,6.119402985074626,-108.26262305493808,206.26268656716417,-0.5248774020001195,38.07671232876712,0.4969500252716705,0.5641900429618397,0.9956033745745487,1
6407,1081,1,56290.80833333333,17231.300448948376,600.0,0.0,-9074.355555555556,10309.40557185366,-14.6,-29900.0,0.0,0.0,0.0,0.0,0.0,0.0,10,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.7222222222222222,0.0,0.0,1,0,-1.0,8,5,1,3,0.856,3.32,-0.008209018120522545,4.153846153846154,-1047.0410256410257,1259.2814102564103,-0.8314591298761657,34.035616438356165,3.0895467160037002,0.7579401788467469,1.701588035769349,1
5002,8734,1,38709.829999999994,11517.17524821232,500.0,0.0,-4757.2555555555555,4702.8082823204095,-14.6,-16400.0,0.0,0.0,0.0,0.0,0.0,0.0,7,500.0,0.0,0.0,0.0,0.0,8.0,-2152.0,2576.1682509383695,0.0,0.0,0.0,0.23333333333333334,0.5,0.0,0.0,2,1,-1.0,41,2,3,5,0.483,3.51,-0.0011443829868395957,4.838709677419355,-767.2992831541218,1527.5,-0.5023235896262663,54.536986301369865,0.5521076635371346,0.08121517441416687,0.5396432842276672,1
6647,4340,2,43183.95060240964,15404.114732176022,200.0,0.0,-7055.0,8103.402234726952,-30.0,-29700.0,6.0,3837.8710765214614,0.0,0.0,0.0,0.0,3,200.0,13.0,26040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.8072289156626506,0.0,0.0,2,0,-1.0,12,3,1,4,0.5920000000000001,3.52,0.0024165416171340595,5.198329853862213,-1009.1022964509394,696.8857162098458,-1.4480169028849477,26.147945205479452,0.38179675499231946,0.17146697388632873,-1.1486308904415041,1
7137,6315,1,45963.228571428575,18587.424058301967,300.0,0.0,-12936.32,11110.52869477116,-14.6,-30500.0,4.0,5977.171313980106,0.0,0.0,0.0,0.0,1,300.0,0.0,0.0,0.0,0.0,1.0,-10134.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.9047619047619048,0.0,0.0,1,1,-1.0,41,2,3,5,0.483,3.51,-0.0011443829868395957,3.247422680412371,-4315.1396907216495,32.56921944035346,-132.49134504510616,41.106849315068494,0.6117227500659804,0.1123251517550805,-4.385424499491008,1
6903,2172,1,32410.033823529408,19875.102252139935,144.2,0.0,-4819.820689655172,6388.778090045261,-0.1,-27300.0,3.0,5348.873931336701,900.0,1.0,3705.1304347826085,0.0,13,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19117647058823528,0.8088235294117647,0.0,0.0,1,0,-1.0,36,9,0,7,0.365,0.45,0.0007139363010166982,7.727272727272727,-2249.5629571577847,372.4169823232323,-6.04044139750136,34.90684931506849,1.1499424493554327,-0.4649740382647842,-8.070353678478439,1
5918,8339,1,34084.460563380286,11447.547499735838,300.0,0.0,-4921.745454545454,4051.1206007235537,-14.6,-18300.0,0.0,0.0,0.0,0.0,0.0,0.0,15,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112676056338028,0.7887323943661971,0.0,0.0,1,1,-1.0,37,20,3,8,0.48,3.73,-0.00048161823727725157,5.851648351648352,-405.6383616383616,764.6202686202686,-0.53050955917023,30.246575342465754,0.19212502165194334,0.08714074429388016,0.5223224772811055,1
6642,6470,2,50188.11666666667,20860.43303572613,700.0,0.0,-7921.935483870968,8027.860827291763,-30.0,-30000.0,5.0,8246.76850044913,0.0,0.0,0.0,0.0,2,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,1,1,-1.0,19,10,0,7,0.43799999999999994,0.65,0.0014562096941959641,4.324324324324325,-1963.795989537925,41.275525525525524,-47.57773437247888,26.923287671232877,1.1793212261720762,0.11026532715095311,-3.2982963138388923,1
6210,1817,1,28362.248484848482,8425.332672368242,200.0,0.0,-4793.563636363636,3781.1327750484315,-14.6,-12600.0,1.0,0.0,0.0,0.0,0.0,0.0,3,200.0,6.0,11812.666666666666,2225.769679608981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.7272727272727273,0.0,0.0,1,1,-1.0,16,7,1,5,0.519,3.13,0.0005782706306551466,5.15625,-1234.619318181818,576.8474702380953,-2.1402873062305807,30.084931506849315,0.4747982021647404,0.41483214089157955,-2.3168628656245605,-1
6279,3640,1,35171.53214285714,12234.898837555827,200.0,0.0,-7656.092307692307,7059.660543121218,-14.6,-22800.0,1.0,0.0,0.0,0.0,0.0,0.0,4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,1,1,-1.0,23,4,2,4,0.598,7.08,0.001968503937007874,2.6168224299065423,-1474.961897915169,310.80240320427237,-4.745657957302737,31.931506849315067,0.7448179945054946,0.205242673992674,-3.4221171959908223,1
7249,1445,1,33857.106410256405,9598.252851868405,1100.0,0.0,-3528.6382978723404,3912.7483514761902,-14.6,-13700.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21794871794871795,0.782051282051282,0.0,0.0,1,1,-1.0,20,7,3,10,0.735,1.79,-0.0020938877995546053,5.2,-235.24255319148935,439.8088172043011,-0.5348745727446703,52.90958904109589,0.7549740484429066,0.482641291810842,2.123525231966904,1
6736,4806,0,33211.759999999995,16686.231188764257,800.0,0.0,-10600.0,6505.382386916237,-6000.0,-15200.0,0.0,0.0,0.0,0.0,0.0,0.0,4,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,2.803738317757009,-2971.96261682243,2265.785046728972,-1.3116701520794922,58.536986301369865,0.2028568456096546,0.21745387709807185,-0.524074074074074,1
6112,7281,1,24580.369642857142,22745.238511701857,-1369.2,1.0,-4195.573684210526,4910.90663969817,-0.2,-24700.0,2.0,688.0148980945107,7868.666666666667,9.0,6617.021428571429,0.0,20,33.3,0.0,0.0,0.0,0.0,42.0,-3732.3333333333335,3163.0678891773277,0.0,0.0,0.0,0.17857142857142858,0.44642857142857145,0.0,0.0,1,0,-1.0,30,4,1,6,0.514,3.85,0.004434404283801874,7.433628318584071,-1643.5004657661852,534.7439484643415,-3.0734344362118184,15.580821917808219,0.5531486059607197,-0.028566583576316047,-2.322930662779875,-1
5319,3991,1,39187.36136363636,15714.182810549088,300.0,0.0,-7224.533333333333,6849.0535161942125,-14.6,-23200.0,1.0,0.0,0.0,0.0,0.0,0.0,1,300.0,7.0,23945.0,0.0,0.0,8.0,-5475.5,1357.1525864312907,0.0,0.0,0.0,0.022727272727272728,0.6363636363636364,0.0,0.0,1,0,-1.0,40,18,2,6,0.5720000000000001,4.09,0.00115360413899182,4.817518248175182,-1850.8613138686133,1157.483348540146,-1.5990392571979348,51.81095890410959,0.3107358222667669,0.2065689467969598,-1.5867832832205797,1
6596,3816,1,49745.48275862069,17881.787421365527,1000.0,0.0,-12844.1,11546.819981748615,-14.6,-30600.0,5.0,5876.054867000477,0.0,0.0,0.0,0.0,1,1000.0,5.0,31937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.7931034482758621,0.0,0.0,1,0,-1.0,17,7,3,11,0.847,5.75,0.001562301441951905,4.123222748815166,-3347.3033175355454,1915.3222748815167,-1.7476449584666436,42.635616438356166,0.9067020440251572,0.19009870719776378,-2.639308176100629,1
5837,4076,1,37197.1275,15115.36670742703,1000.0,0.0,-8543.39,8180.871558375157,-14.6,-24600.0,4.0,5373.563087002887,0.0,0.0,0.0,0.0,3,700.0,6.0,24453.0,0.0,0.0,4.0,-12006.0,0.0,0.0,0.0,0.0,0.075,0.675,0.0,0.0,1,0,-1.0,16,6,1,4,0.636,3.38,0.002372577040049833,4.651162790697675,-1924.1441860465115,1096.3001453488373,-1.755125358880855,26.964383561643835,0.29650188092901536,0.17903581943081454,-1.7466778091265946,1
5657,415,1,30533.371739130438,8705.183539928968,800.0,0.0,-2933.2370370370368,3809.778495090288,-14.6,-16000.0,0.0,0.0,0.0,0.0,0.0,0.0,11,800.0,0.0,0.0,0.0,0.0,10.0,-1573.9,904.7405337075007,0.0,0.0,0.0,0.2391304347826087,0.5434782608695652,0.0,0.0,1,0,-1.0,36,5,1,5,0.505,3.79,-0.0011790135586559245,5.702479338842975,-363.6244260789715,663.5350152240104,-0.5480109078436672,41.96986301369863,8.25425702811245,1.6642570281124498,5.829587355269029,1
5533,4641,1,61397.22790697675,24051.83513663113,500.0,0.0,-5757.281927710844,6250.7051553842675,-14.6,-29100.0,4.0,7786.967274448592,0.0,0.0,0.0,0.0,26,500.0,0.0,0.0,0.0,0.0,28.0,-3812.5,3136.0093005814465,0.0,0.0,0.0,0.20155038759689922,0.5813953488372093,0.0,0.0,1,1,-1.0,36,9,0,7,0.365,0.45,0.0007139363010166982,8.199152542372882,-1300.0602920155197,750.7917675544795,-1.7315857048488266,27.416438356164385,1.0374443367090425,0.17277167277167277,-1.8620609318797026,1
6232,7685,1,19256.894827586206,6029.338312664938,500.0,0.0,-3270.9857142857145,2771.900990657961,-14.6,-9800.0,0.0,0.0,0.0,0.0,0.0,0.0,20,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.6551724137931034,0.0,0.0,1,1,-1.0,42,14,1,8,0.46,4.69,0.002439709481963003,5.54140127388535,-312.51455868971794,354.6847133757962,-0.8811052377061481,45.16986301369863,0.11826935588809369,0.09512036434612882,0.05743408619140564,-1
6888,3298,1,47173.27570093458,26783.71614197223,300.0,0.0,-5997.935593220339,6200.511204557991,-14.6,-29300.0,0.0,0.0,0.0,0.0,0.0,0.0,16,300.0,0.0,0.0,0.0,0.0,23.0,-6874.04347826087,2796.888457460944,0.0,0.0,0.0,0.14953271028037382,0.6355140186915887,0.0,0.0,1,0,-1.0,19,7,2,10,0.81,2.8,0.0015705610234346742,6.149425287356323,-344.7089421391,322.03591954022994,-1.0704052598580938,14.2,2.6143925611481706,0.2342834040832828,-0.11962116228633678,1
6066,7242,0,53476.7186440678,19061.83404563336,1000.0,0.0,-11187.179487179486,10467.095799071323,-100.0,-30900.0,7.0,7328.168529721461,0.0,0.0,0.0,0.0,1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.9830508474576272,0.0,0.0,2,0,-1.0,35,12,3,4,0.535,4.01,0.0008751556767309569,4.621409921671018,-1597.533641293432,24.41996384816228,-65.4191648778241,37.47671232876712,0.6162926907852343,0.1025154193132652,-2.773186681678811,1
5549,841,1,37570.62790697674,10371.123781863107,800.0,0.0,-4861.808333333333,4451.0933251834595,-14.6,-15000.0,0.0,0.0,0.0,0.0,0.0,0.0,11,800.0,0.0,0.0,0.0,0.0,5.0,-7289.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.627906976744186,0.0,0.0,1,0,-1.0,36,9,0,7,0.365,0.45,0.0007139363010166982,4.795539033457249,-542.2091078066915,928.6699276071217,-0.5838555677190783,46.778082191780825,1.0299524375743163,0.9534284581847008,4.120410643135781,1
5060,4201,1,57066.23620689655,21438.31832327502,900.0,0.0,-6673.62962962963,7835.921022632533,-14.6,-26900.0,6.0,6924.108250646192,0.0,0.0,0.0,0.0,18,900.0,0.0,0.0,0.0,0.0,10.0,-4191.5,3484.302935228859,0.0,0.0,0.0,0.3103448275862069,0.5172413793103449,0.0,0.0,1,0,-1.0,41,4,1,4,0.519,3.45,0.0033712028777238504,7.5,-2249.3917624521073,1756.9525862068965,-1.2802802876475698,28.97808219178082,0.4215647068158375,0.16744029199396968,-0.9064975711250405,-1
6004,5996,1,46522.7712,21291.84655497913,700.0,0.0,-4191.278481012659,5462.593415587342,-14.6,-29300.0,9.0,4705.81792689763,0.0,0.0,0.0,0.0,21,6.7,0.0,0.0,0.0,0.0,32.0,-1743.5,958.5969585974378,0.0,0.0,0.0,0.168,0.576,0.0,0.0,1,1,-1.0,33,2,3,6,0.52,4.83,0.00010720307185529534,7.239382239382239,-1027.3069905348389,391.92888448293854,-2.6211566210286796,43.31506849315068,0.7707659272848566,0.11378418945963976,-1.8296967919439864,1
5126,4336,1,32823.9,20805.934730667253,-1069.7,1.0,-5284.9,6090.702403902462,-14.6,-29400.0,1.0,0.0,0.0,0.0,0.0,0.0,13,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.7719298245614035,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,1.6,-6.450447661067678e-05,3.895216400911162,-1795.8929384965834,400.9151480637813,-4.479483868768351,42.99452054794521,0.46156211562115623,0.1902098708487085,-4.707835562730627,-1
7220,3647,2,36050.9325,12002.366303261391,1000.0,0.0,-5803.584905660377,5318.901091803002,-30.0,-24000.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1000.0,11.0,21882.0,0.0,0.0,10.0,-7312.0,0.0,0.0,0.0,0.0,0.025,0.7125,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,5.647058823529412,-778.558934517203,667.0816289592759,-1.1671119406058963,40.38356164383562,0.4796666971331079,0.286559729458002,-0.4330303890148894,1
6668,2076,1,37912.99850746268,10605.688112953356,700.0,0.0,-6288.019512195122,5798.282048297559,-14.6,-20000.0,0.0,0.0,0.0,0.0,0.0,0.0,14,700.0,0.0,0.0,0.0,0.0,8.0,-6184.0,0.0,0.0,0.0,0.0,0.208955223880597,0.6716417910447762,0.0,0.0,1,1,-1.0,19,6,1,5,0.535,2.28,0.0005390351271224508,5.037593984962406,-472.783421969558,841.6792943898207,-0.5617144500534548,28.76986301369863,0.8307107685720403,0.33678548490687216,2.3633502423841493,1
5395,8308,1,46889.358715596325,29840.767887710048,500.0,0.0,-6569.70606060606,7176.606499386715,-14.6,-28900.0,8.0,5539.046817175058,0.0,0.0,0.0,0.0,23,117.1,0.0,0.0,0.0,0.0,24.0,-3110.0,2068.5533697437595,0.0,0.0,0.0,0.21100917431192662,0.5688073394495413,0.0,0.0,1,0,-1.0,25,6,2,6,0.631,5.77,-0.0015558111905255812,7.804295942720763,-1259.8536558906487,734.5965905216501,-1.715027910755758,27.654794520547945,0.4911126491199914,0.08134729577916867,-0.8830152077901235,-1
6836,3155,1,32354.031372549023,12250.079572479326,800.0,0.0,-4142.723333333333,5123.949766632354,-14.6,-24960.0,0.0,0.0,0.0,0.0,0.0,0.0,16,800.0,0.0,0.0,0.0,0.0,18.0,-1964.0,671.9314565883496,0.0,0.0,0.0,0.1568627450980392,0.6666666666666666,0.0,0.0,1,1,-1.0,16,6,1,4,0.636,3.38,0.002372577040049833,7.409200968523002,-300.9242130750605,472.3545485991007,-0.6370727538615543,40.68767123287671,0.3224685684099313,0.23129952456418384,0.7480267149649086,1
6064,1219,1,32788.14215686275,9015.768165055431,200.0,0.0,-2620.457534246575,3466.535035879079,-2.0,-14100.0,0.0,0.0,0.0,0.0,0.0,0.0,16,200.0,0.0,0.0,0.0,0.0,33.0,-1616.4242424242425,2148.3256711667204,0.0,0.0,0.0,0.1568627450980392,0.5196078431372549,0.0,0.0,1,0,-1.0,70,18,0,9,0.33899999999999997,1.88,0.001496414971790986,7.669172932330826,-197.02688227417858,586.4563131967851,-0.33596173805373686,45.43835616438356,3.567452830188679,0.5976893628657369,4.248901912445174,1
6919,3358,2,38424.54494382023,19951.002553318027,600.0,0.0,-5264.62962962963,6986.884806134981,-30.0,-31900.0,4.0,10723.054893545961,0.0,0.0,0.0,0.0,16,600.0,0.0,0.0,0.0,0.0,12.0,-3225.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.6853932584269663,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,5.383064516129032,-1134.2769937275984,514.6467221644119,-2.203991485571409,50.326027397260276,0.9634405400039706,0.31122195751439347,-3.0507902987427093,1
6841,3585,1,59644.090000000004,21017.626581756416,200.0,0.0,-10497.226666666666,10297.795663113446,-14.6,-31900.0,1.0,0.0,0.0,0.0,0.0,0.0,11,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.725,0.0,0.0,1,0,-1.0,29,4,3,5,0.467,0.56,0.005494982841753182,6.0606060606060606,-3420.9434343434345,1403.6041666666667,-2.437256539689265,37.44931506849315,0.6923454207345421,0.23533240353324034,-3.713930032543003,1
6038,6739,1,41703.59,26031.433029934,200.0,0.0,-8721.983333333334,9618.120942202826,-14.6,-30100.0,4.0,5751.6016609868475,0.0,0.0,0.0,0.0,13,100.0,0.0,0.0,0.0,0.0,5.0,-3008.0,0.0,0.0,0.0,0.0,0.26,0.64,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,3.614457831325301,-2007.7939759036144,537.4840087623219,-3.735541789470189,53.85479452054795,0.3707711950338824,0.15507988326655783,-3.018146294522612,1
6729,6224,1,44050.047311827955,18644.62437784094,1100.0,0.0,-8530.485714285714,6772.841977283005,-14.6,-26900.0,4.0,5144.105785589302,0.0,0.0,0.0,0.0,1,1100.0,0.0,0.0,0.0,0.0,12.0,-13711.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.8602150537634409,0.0,0.0,2,0,-1.0,11,4,3,9,0.855,1.79,0.003649092302588682,5.624999999999999,-1163.285426267281,14.287756598240467,-81.41834011999752,49.57260273972603,1.4045415595544128,0.11546700942587831,-3.0521788997206736,1
7198,3814,2,30795.36923076923,11290.794488033842,800.0,0.0,-9800.0,8867.63779143014,-1000.0,-23900.0,0.0,0.0,0.0,0.0,0.0,0.0,9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.6538461538461539,0.0,0.0,1,0,-1.0,50,7,4,4,0.626,3.8,-0.0020519896339144354,2.8467153284671536,-1072.992700729927,348.5589155370178,-3.078368255411825,17.252054794520546,1.1892042475091766,0.19651284740429995,-1.7347916198466802,1
6686,6239,1,51443.415068493145,17591.045219827607,200.0,0.0,-10063.302127659575,9526.268284191176,-14.6,-30900.0,9.0,4946.206368970511,0.0,0.0,0.0,0.0,1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.9863013698630136,0.0,0.0,2,1,-1.0,12,3,1,4,0.5920000000000001,3.52,0.0024165416171340595,4.219653179190751,-1035.0592109758265,12.259435566133968,-84.4295975448594,18.265753424657536,0.4384445512991754,0.11927659347117593,-2.8361013166513356,1
5836,3318,1,53540.130000000005,26362.196253981656,900.0,0.0,-18083.2,8734.609962671488,-9516.0,-27300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,0.0,0.0,0.0,0.0,1.0,-9516.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,1,0,-1.0,41,2,3,5,0.483,3.51,-0.0011443829868395957,2.127659574468085,-3847.4893617021276,79.04255319148936,-48.67617765814266,35.07123287671233,1.1270155213984328,0.21378340365682139,-5.338065099457505,1
7061,5079,1,50431.25625,18770.048473078925,600.0,0.0,-8223.44090909091,8087.476367078606,-14.6,-27400.0,7.0,6459.24514976494,0.0,0.0,0.0,0.0,14,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.825,0.0,0.0,1,1,-1.0,70,18,0,9,0.33899999999999997,1.88,0.001496414971790986,4.938271604938272,-1348.1930014430015,453.28139633886764,-2.9742959061022414,29.493150684931507,0.9526637461442541,0.14345015422983529,-2.854413861525294,1
5595,6908,1,53616.669444444444,23999.51536419351,900.0,0.0,-5673.7074999999995,6462.821893279037,-14.6,-31300.0,9.0,4816.027616199891,0.0,0.0,0.0,0.0,4,900.0,0.0,0.0,0.0,0.0,33.0,-3292.0,4612.997148004754,2.0,-1700.0,1838.4776310850236,0.037037037037037035,0.6388888888888888,0.018518518518518517,0.0,2,1,0.0,28,5,1,9,0.608,1.89,0.006117460527185043,6.721991701244813,-974.2764004149376,60.457305088447264,-16.115114608393473,22.586301369863012,1.2975523547577688,0.09901563404748118,-2.1253657785532156,1
5723,1969,1,44967.74660194175,26138.753666350658,1000.0,0.0,-7896.996551724138,8736.230986960669,-14.6,-31500.0,2.0,6407.801651112493,0.0,0.0,0.0,0.0,25,1000.0,0.0,0.0,0.0,0.0,12.0,-9503.0,0.0,0.0,0.0,0.0,0.24271844660194175,0.6407766990291263,0.0,0.0,1,1,-1.0,23,4,2,4,0.598,7.08,0.001968503937007874,5.648994515539305,-983.9669041164974,454.7066876408316,-2.163959604864495,40.534246575342465,5.062370915862536,0.37942271880819367,-4.901055331169617,1
6120,4358,1,39639.93773584906,13977.72699410121,1000.0,0.0,-8953.244444444445,8218.794847923507,-14.6,-26800.0,4.0,7862.611074997077,0.0,0.0,0.0,0.0,1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.9811320754716981,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,4.0664961636828645,-1672.0200341005968,17.745032461144994,-94.22468162634796,41.26027397260274,0.3498541953495487,0.23980801590943857,-4.947388141663039,1
6895,3492,1,33843.722794117646,17424.407870859457,900.0,0.0,-4608.72,5466.82848113622,-14.6,-26800.0,4.0,6278.125357142846,0.0,0.0,0.0,0.0,21,0.8,0.0,0.0,0.0,0.0,30.0,-3694.5,975.9028975862511,0.0,0.0,0.0,0.15441176470588236,0.625,0.0,0.0,1,1,-1.0,2,8,5,7,0.899,6.63,0.0008059231850084271,6.766169154228855,-1020.1850746268657,200.05655930871956,-5.099483256895144,20.213698630136985,1.9228951890034365,0.242864642993509,-4.720671007415445,1
5882,7318,1,25533.214285714286,6896.753585410005,800.0,0.0,-4251.186046511628,3183.658221185885,-14.6,-10300.0,0.0,0.0,0.0,0.0,0.0,0.0,27,600.0,0.0,0.0,0.0,0.0,11.0,-5005.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.5476190476190477,0.0,0.0,2,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,5.294117647058823,-267.93189368770766,305.08290633326504,-0.878226502126689,33.42465753424658,0.49469572743008106,0.14280996629315842,0.08054970401423577,1
5754,1921,1,23771.966081871346,8912.019358254425,700.0,0.0,-2399.1951219512193,3075.70004255605,-14.6,-24000.0,0.0,0.0,0.0,0.0,0.0,0.0,29,700.0,0.0,0.0,0.0,0.0,61.0,-1710.8524590163934,1429.804471901264,0.0,0.0,0.0,0.1695906432748538,0.47368421052631576,0.0,0.0,2,0,-1.0,0,0,1,1,1.0,1.6,-6.450447661067678e-05,8.314424635332253,-116.65454401707711,327.82901134521876,-0.3558395992422849,53.942465753424656,2.356489675516224,0.4293336803748048,2.2608822894579803,1
6594,7904,1,14900.0,8889.038193190532,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,-1.0,41,4,1,4,0.519,3.45,0.0033712028777238504,1.1194029850746268,0.0,1007.4626865671642,0.0,24.621917808219177,0.11861082995951416,0.08899502361673414,0.569331983805668,-1
6738,6395,1,25386.55128205128,28170.165931444706,-2719.7,1.0,-4236.0275,5399.052682005475,-6.8,-22000.0,2.0,962.3723291948912,8600.0,2.0,6020.62962962963,0.0,26,4.9,0.0,0.0,0.0,0.0,19.0,-4943.9473684210525,4277.81673901905,0.0,0.0,0.0,0.3333333333333333,0.4230769230769231,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,6.573033707865168,-1340.3534410112359,473.7120786516854,-2.8294685768331043,51.92328767123288,0.5681565459126053,0.04001911215359222,-1.5681347841195379,-1
6624,5955,1,46946.89,19255.6077350616,200.0,0.0,-8187.745454545454,6177.3560564623185,-14.6,-24300.0,1.0,0.0,0.0,0.0,0.0,0.0,9,200.0,0.0,0.0,0.0,0.0,4.0,-7268.0,0.0,0.0,0.0,0.0,0.225,0.675,0.0,0.0,2,1,-1.0,70,18,0,9,0.33899999999999997,1.88,0.001496414971790986,3.680981595092024,-1289.792526491913,772.9168170335619,-1.6687339414377202,49.19178082191781,1.1551777218024069,0.1223481668066051,-0.9431932901395043,1
6216,5885,1,54541.85227272727,18502.324948794936,1000.0,0.0,-4997.605797101449,5798.707789313774,-14.6,-27000.0,5.0,3688.7945592022334,0.0,0.0,0.0,0.0,2,900.0,0.0,0.0,0.0,0.0,34.0,-2432.8823529411766,988.1777770589074,0.0,0.0,0.0,0.022727272727272728,0.5909090909090909,0.0,0.0,1,1,-1.0,33,2,3,6,0.52,4.83,0.00010720307185529534,6.804123711340206,-1395.3097265800088,28.058726067746687,-49.72819233528595,32.07397260273972,0.7631273010478619,0.1159303313508921,-3.0047770501204063,1
6229,489,1,41664.844615384616,11202.68463642132,1100.0,0.0,-3996.822680412371,4924.601013692741,-14.6,-22500.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1100.0,0.0,0.0,0.0,0.0,38.0,-3034.2631578947367,1544.8146164334782,0.0,0.0,0.0,0.12307692307692308,0.5846153846153846,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,7.386363636363636,-227.0921977507029,543.0137741046832,-0.4182070668927887,56.082191780821915,5.810480572597137,2.1371847307430127,11.370592523169844,1
