loan_id,date,amount,duration,payments,status,frequency,acc_create_date,balance_mean,balance_count,balance_std,balance_min,balance_max,negative_balance,type_0_mean,type_0_count,type_0_max,type_0_std,type_1_mean,type_1_max,type_1_min,type_1_std,type_2_mean,type_2_count,type_2_max,type_2_min,type_2_std,sanctions_mean,sanctions_count,sanctions_std,household_mean,household_count,pension_mean,pension_std,pension_count,payment_statement_mean,payment_statement_count,ins_payment_mean,ins_payment_std,credit_cash,credit_cash_mean,credit_cash_min,col_another_bank,col_another_bank_mean,interest,interest_mean,interest_max,interest_std,interest_min,withd_cash_mean,withd_cash_max,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,rem_another_bank_min,credit_card_withd,credit_card_withd_mean,credit_card_withd_max,credit_card_withd_std,mean_trans_profit,credit_ratio,ratio_credit_cash,ratio_col_another_bank,ratio_withd_cash,ratio_rem_another_bank,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,owner_birthdate,card_type,has_card,region,no. of inhabitants,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,unemploymant rate '95 ,ratio entrepeneurs,crime_delta,unemploymant_delta,acc_age_on_loan,trans_mth,withdrawal_mth,credit_mth,avg_mth_income,ratio_real_salary_to_expected,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,log_sanctions_std,log_ratio_max_value_in_acc_to_loan
5451,1997-05-11,159744,48,3328,,1,1996-08-04,56388.81071428571,28,27438.996903789637,600.0,105953.6,0.0,14929.380000000001,15,17441.38731851831,125.0,-13103.246153846154,13987.062678097414,-14.6,-42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,22267.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11640.485714285713,345.8,4.0,-1526.175,2525.775614703993,-5263.0,0.0,0.0,0.0,0.0,1826.1338461538471,0.5357142857142857,0.35714285714285715,0.0,0.5,0.14285714285714285,0.0,0.0,1,0,1973-04-10,-1.0,-1.0,5,70699,60,13,2,1,4,0.653,8968,2.83,0.131,0.002404560177654564,0.52,280,3.0,-1403.9192307692306,1599.5764285714286,747.3333333333334,2.4435332464146033,-0.8776818698329168,24.101369863013698,0.663271233974359,0.22455929487179488,0.5487181028106511,0.0,0.5087862861144234
6014,1997-05-18,165168,36,4588,,1,1996-02-12,35478.6618556701,97,17421.829840733357,300.0,87236.0,0.0,14754.223333333333,30,15238.221953312084,65.1,-6100.796875,5348.758547490732,-14.6,-27600.0,-8838.666666666666,3.0,2824.395392527989,-5582.0,-10618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300.0,300.0,15.0,29366.333333333332,0.0,0.0,0.0,0.0,0.0,-4546.276271186441,228.5,22.0,-6677.5,358.74818731913047,-7028.0,0.0,0.0,0.0,0.0,-185.2402083333327,0.30927835051546393,0.010309278350515464,0.15463917525773196,0.6082474226804123,0.2268041237113402,0.0,0.0,2,0,1958-07-03,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,461,6.31236442516269,-972.1993627982646,960.1446854663774,1045.0833333333333,-0.17724922255003528,-1.0125550633298894,38.9013698630137,0.5281652620362298,0.2277862539959314,-0.04037493642836371,0.0,0.42406784067878667
5556,1997-05-19,268320,60,4472,,1,1996-09-04,24411.294230769232,52,10874.530318934101,200.0,49189.6,0.0,6053.638095238095,21,6270.498830115208,44.6,-3692.690322580645,2774.514019109754,-14.6,-13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,9708.923076923076,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2519.5862068965516,199.3,10.0,-4049.5,10.013879257199921,-4059.0,0.0,0.0,0.0,0.0,2360.94777265745,0.40384615384615385,0.25,0.0,0.5576923076923077,0.19230769230769232,0.0,0.0,1,0,1952-09-29,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,257,6.070038910505836,-431.05334504832433,706.6503613118399,1045.0833333333333,2.259100013706196,-0.6099952234484226,44.66575342465753,0.18332438878950505,0.23369484197972568,0.5279400207194656,0.0,0.16832775602121475
6346,1997-05-22,100260,60,1671,,1,1995-07-08,40047.08387096775,62,21019.117673829536,1000.0,106481.5,0.0,10465.766666666666,33,15860.226532502356,104.2,-8062.335999999999,11657.185388237303,-14.6,-49000.0,-16499.5,4.0,7778.369730648362,-9241.0,-23991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,20150.176470588234,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5883.091111111111,257.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14096.069333333333,0.532258064516129,0.27419354838709675,0.0,0.7258064516129032,0.0,0.0,0.0,1,1,1967-07-19,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,684,2.719298245614035,-1077.2735087719298,459.02485380116957,1045.0833333333333,-13.487985966031417,-2.3468740305695075,29.863013698630137,1.0620536604827449,0.6254238978655495,-8.435708757231199,0.0,0.7237024087686478
5850,1997-05-22,164196,36,4561,,0,1996-02-04,49558.68571428572,49,29113.1386728212,500.0,119068.0,0.0,12491.942857142858,28,14190.027568251053,2.6,-12605.055555555555,18532.499223453924,-100.0,-63500.0,-13304.0,3.0,9071.058152167254,-4728.0,-22800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,16611.95238095238,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10059.544,263.8,3.0,-4797.0,0.0,-4797.0,0.0,0.0,0.0,0.0,-13417.112698412697,0.5714285714285714,0.42857142857142855,0.0,0.5102040816326531,0.061224489795918366,0.0,0.0,1,0,1956-09-23,-1.0,-1.0,6,197099,29,41,10,2,10,0.747,9624,1.6,0.145,-0.0011111167484360652,0.71,473,3.107822410147991,-1643.2804792107115,792.3008154636062,802.0,-16.729566955626805,-2.0740613251157187,40.68767123287671,0.7251577383127482,0.17583863187897392,-2.941704165405108,0.0,0.5453184888028564
5940,1997-05-28,106944,24,4456,,1,1997-01-03,57324.072222222225,18,22980.888932323116,800.0,83932.6,0.0,15913.26,10,16409.759951199776,95.5,-11879.714285714286,12177.413035538182,-437.0,-27400.0,-21929.0,1.0,0.0,-21929.0,-21929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,5.0,31480.0,0.0,0.0,0.0,0.0,0.0,-10159.64,324.0,2.0,-1279.0,1190.767819518146,-2121.0,0.0,0.0,0.0,0.0,-17895.454285714288,0.5555555555555556,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.1111111111111111,0.0,0.0,1,0,1953-03-22,-1.0,-1.0,6,86513,38,36,5,1,5,0.505,8288,3.79,0.11,-0.0011790135586559245,0.7299999999999995,145,3.724137931034483,-6994.906403940888,3292.398620689655,690.6666666666666,-25.91040678433536,-2.124562426914051,44.21369863013699,0.7848275733093957,0.15499700777977257,-4.0160355219287,0.0,0.5793218129799824
7119,1997-06-02,86880,12,7240,,1,1996-06-21,56531.81724137931,58,24247.686645578247,500.0,106368.8,0.0,21839.58695652174,23,23497.249173453638,48.6,-13950.073333333334,13917.844056138452,-14.6,-40600.0,-9846.6,5.0,8795.71630397434,-2137.0,-22282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,500.0,11.0,45414.545454545456,0.0,0.0,0.0,0.0,0.0,-10119.232608695653,284.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1957.0863768115942,0.39655172413793105,0.017241379310344827,0.1896551724137931,0.7931034482758621,0.0,0.0,0.0,1,0,1940-05-25,0.0,1.0,5,103347,87,16,7,1,7,0.67,9104,1.51,0.123,0.000532187678403824,0.5599999999999998,346,5.028901734104046,-2063.295375722543,1893.6058054787636,758.6666666666666,-2.5796393367463897,-1.0896118768504075,57.06027397260274,1.2243186003683242,0.10478821362799264,-0.2703157979021539,0.0,0.7994506216895347
5253,1997-06-03,100080,48,2085,,1,1997-02-20,22604.34,10,11029.074077606576,300.0,38628.6,0.0,5230.3375,8,6153.385113423923,22.3,-5950.0,4030.5086527633207,-3100.0,-8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2050.0,300.0,3.0,12508.0,0.0,0.0,0.0,0.0,0.0,-2336.26,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-719.6625000000004,0.8,0.2,0.3,0.5,0.0,0.0,0.0,1,0,1965-08-18,-1.0,-1.0,6,114200,101,41,4,1,4,0.43700000000000006,8403,5.74,0.105,0.0049124343257443085,-0.020000000000000462,103,2.912621359223301,-1733.0097087378642,1523.3992718446602,700.25,-1.027722242056409,-1.1375938933195038,31.813698630136987,0.38597721822541964,0.3358513189448441,-0.3451618705035973,0.0,0.32640546356582456
6851,1997-06-03,272220,60,4537,,1,1996-07-18,36907.37301587302,63,29722.5147466676,-625.1,93792.7,1.0,7412.767741935483,31,12070.495180325373,2.0,-7038.658064516128,7740.479859060169,-0.4,-26600.0,-10017.0,1.0,0.0,-10017.0,-10017.0,-0.4,2.0,0.0,-12651.9375,16.0,0.0,0.0,0.0,10902.17,20.0,0.0,0.0,12,18985.916666666668,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3926.6820512820514,281.5,12.0,-6092.5,3578.862528793192,-9519.0,0.0,0.0,0.0,0.0,-9642.890322580646,0.49206349206349204,0.19047619047619047,0.0,0.6190476190476191,0.19047619047619047,0.0,0.0,1,0,1946-09-23,-1.0,-1.0,7,170449,0,0,0,1,1,1.0,10787,2.64,0.131,0.0012907086577216645,0.44999999999999973,320,5.90625,-1598.9679435483872,694.9469758064516,-155.41145833333334,68.83159428719073,-2.3008488405793317,50.728767123287675,0.34454742487693774,-0.03425423370803027,-2.3577735172097523,0.0,0.2960574693489785
6695,1997-06-04,309660,60,5161,,1,1997-01-19,40151.711764705884,17,16132.820182274487,1100.0,70963.2,0.0,9669.86923076923,13,14780.437122448073,43.1,-20225.0,11561.826556964661,-3100.0,-27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1100.0,1100.0,4.0,30967.0,0.0,0.0,0.0,0.0,0.0,-6679.974999999999,173.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10555.13076923077,0.7647058823529411,0.058823529411764705,0.23529411764705882,0.7058823529411765,0.0,0.0,0.0,2,0,1958-09-27,-1.0,-1.0,2,121947,37,28,7,3,11,0.705,8541,2.51,0.131,0.0028126973193272485,0.4600000000000004,136,3.75,-4461.39705882353,2133.0593891402714,711.75,-14.829828969765746,-2.0915484498636925,38.71232876712329,0.22916489052509204,0.13790931989924432,-2.0451716274425054,0.0,0.20633498800024921
6908,1997-06-08,188616,24,7859,,1,1995-11-03,45805.5,63,25098.117918397907,900.0,125455.0,0.0,6857.425,40,13594.761183778639,3.4,-9117.323809523808,9600.53638365611,-14.6,-39900.0,-12810.5,2.0,3066.7221100060565,-10642.0,-14979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,15093.222222222223,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4374.900000000001,304.7,3.0,-10240.0,0.0,-10240.0,0.0,0.0,0.0,0.0,-15070.39880952381,0.6349206349206349,0.2857142857142857,0.0,0.6666666666666666,0.047619047619047616,0.0,0.0,2,1,1938-11-09,-1.0,-1.0,6,108871,41,29,7,2,6,0.621,8444,3.24,0.106,-0.0026637029144583957,0.22999999999999998,583,3.241852487135506,-1128.3614310218084,352.8692109777015,703.6666666666666,-21.41695709548623,-3.1976760678423477,58.61917808219178,0.6651344530686686,0.08953641260550536,-1.9175975072558606,0.0,0.509905872765887
7255,1997-06-09,213300,60,3555,,1,1996-12-10,37524.88636363636,22,14909.062931918306,800.0,64468.6,0.0,12245.561538461538,13,13883.700590712986,77.7,-13497.28888888889,9057.302771858249,-14.6,-27400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,19811.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8778.1,174.1,1.0,-6661.0,0.0,-6661.0,0.0,0.0,0.0,0.0,-1251.7273504273526,0.5909090909090909,0.36363636363636365,0.0,0.5909090909090909,0.045454545454545456,0.0,0.0,1,0,1955-06-09,-1.0,-1.0,7,72541,66,26,10,0,8,0.369,8594,1.62,0.112,-0.0007581919190526737,0.3899999999999997,181,3.6464088397790055,-2237.1197053407,2029.6510837229068,716.1666666666666,-1.747815709230653,-1.1022188608089436,42.03013698630137,0.30224378809188934,0.20145335208626347,-0.35210333345354505,0.0,0.264088767496935
5674,1997-06-10,207264,48,4318,,0,1996-09-02,61345.1,58,28117.508578938257,400.0,123573.3,0.0,17149.07307692308,26,15986.643064572565,110.5,-12525.0,15735.631305816509,-100.0,-56700.0,-12248.5,4.0,10027.89630647093,-3228.0,-24168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,23382.684210526317,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10774.835135135136,308.6,2.0,289.9,67.31656556895933,242.3,0.0,0.0,0.0,0.0,-7624.4269230769205,0.4482758620689655,0.3275862068965517,0.0,0.6379310344827587,0.034482758620689655,0.0,0.0,2,1,1962-10-15,-1.0,-1.0,2,95907,87,25,5,2,7,0.591,8388,2.41,0.087,0.00010426767597777013,0.5299999999999998,281,6.192170818505338,-2644.8576512455516,1830.8618943334247,699.0,-10.907620776934078,-1.4445970280071203,34.676712328767124,0.5962120773506253,0.1618805002315887,-1.7657311077065587,0.0,0.4676333707452839
6278,1997-06-10,87360,24,3640,,1,1996-11-01,69963.48405797101,69,26296.557277922628,200.0,134714.0,0.0,21991.3,27,17065.156967093462,200.0,-12336.988888888889,14086.468806782079,-14.6,-58400.0,-15190.166666666666,6.0,6819.717660333649,-7613.0,-23092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,28189.904761904763,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12582.461538461539,318.8,9.0,-4753.277777777777,3781.229992600879,-7274.0,0.0,0.0,0.0,0.0,-5535.855555555556,0.391304347826087,0.30434782608695654,0.0,0.5652173913043478,0.13043478260869565,0.0,0.0,1,1,1937-03-15,-1.0,-1.0,1,95616,65,30,4,1,6,0.514,9307,3.85,0.118,0.004434404283801874,0.5799999999999996,221,9.366515837104073,-3736.7179487179487,2985.244343891403,775.5833333333334,-7.137666989004692,-1.2517293454936977,60.27945205479452,1.5420558608058608,0.21307234432234434,-1.5208394383394384,0.0,0.9329731476658049
5486,1997-06-13,466608,48,9721,,1,1995-11-16,36161.02156862745,102,12819.23110854866,300.0,66125.9,0.0,8669.52619047619,42,8737.496824663494,51.5,-5055.740000000001,4353.646761641618,-14.6,-13600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,15064.5,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3856.055128205128,232.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3613.7861904761894,0.4117647058823529,0.23529411764705882,0.0,0.7647058823529411,0.0,0.0,0.0,1,0,1946-03-05,-1.0,-1.0,1,77963,60,23,4,2,4,0.515,8546,2.95,0.126,0.0061567666713697525,1.0699999999999994,575,5.321739130434782,-263.7777391304348,452.3231055900621,712.1666666666666,5.074354585269632,-0.583162203899208,51.30958904109589,0.1417161728903062,0.07326063848026608,0.37175045679211904,0.0,0.13253254522152286
5174,1997-06-13,385104,48,8023,,1,1996-01-14,47433.4205882353,102,24768.348086833772,1000.0,121006.5,0.0,26296.820588235296,34,27287.01281351102,88.3,-12741.833898305083,11160.61625144125,-14.6,-42800.0,-10065.0,9.0,8181.427549639488,-2375.0,-24424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,17.0,52384.470588235294,0.0,0.0,0.0,0.0,0.0,-9949.35633802817,244.7,13.0,-10261.0,0.0,-10261.0,0.0,0.0,0.0,0.0,3489.9866899302124,0.3333333333333333,0.00980392156862745,0.16666666666666666,0.696078431372549,0.12745098039215685,0.0,0.0,1,0,1956-12-18,-1.0,-1.0,6,387570,0,0,0,1,1,1.0,9897,1.6,0.14,-6.450447661067678e-05,0.3599999999999999,516,5.930232558139535,-1325.9787150177376,1528.8849179206568,824.75,4.231569190579221,-0.8672848423549894,40.512328767123286,0.31421771781129254,0.10279820516016452,0.4349977178025941,0.0,0.27324159721337554
6621,1997-06-14,42900,12,3575,,1,1995-09-07,50590.532,175,30497.265818290965,500.0,155065.5,0.0,16098.23076923077,65,17465.121053410665,20.7,-8569.488888888889,10373.237183723406,-14.6,-63700.0,-11865.5,2.0,2612.759556484293,-10018.0,-13713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,23700.045454545456,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7722.460638297873,317.1,37.0,-5938.959459459459,1038.7882656301094,-6164.0,0.0,0.0,0.0,0.0,-4336.7581196581195,0.37142857142857144,0.25142857142857145,0.0,0.5371428571428571,0.21142857142857144,0.0,0.0,2,1,1964-09-21,-1.0,-1.0,2,121947,37,28,7,3,11,0.705,8541,2.51,0.131,0.0028126973193272485,0.4600000000000004,646,8.126934984520123,-948.9932920536635,747.5958561562277,711.75,-6.093091843566027,-1.2693934620410057,32.75068493150685,3.6145804195804194,0.1990909090909091,-1.2130791943099635,0.0,1.5292209471543465
6313,1997-06-15,150912,36,4192,,1,1996-07-17,52250.26119402985,67,24634.96397161388,700.0,111219.3,0.0,12075.023333333334,30,13241.579061756462,87.7,-7807.012121212121,11381.317553115214,-14.6,-50600.0,-15220.5,4.0,6651.64287977038,-6995.0,-23285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,18019.55,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6737.3127659574475,307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10952.488787878787,0.44776119402985076,0.29850746268656714,0.0,0.7014925373134329,0.0,0.0,0.0,2,0,1975-09-27,-1.0,-1.0,2,102609,75,33,2,3,6,0.52,8187,4.83,0.094,0.00010720307185529534,0.6200000000000001,333,6.036036036036037,-2074.5506415506416,1087.83993993994,682.25,-16.05348301631189,-1.9070366562062229,21.731506849315068,0.7369811545801527,0.16275047709923665,-2.6127120200092526,0.0,0.5521486377931769
6435,1997-06-16,288720,48,6015,,1,1996-12-26,54677.28095238095,21,22227.41632364452,400.0,102188.4,0.0,19650.25,12,20912.830924426187,31.1,-14846.066666666668,13776.106824498711,-14.6,-32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,6.0,39099.666666666664,0.0,0.0,0.0,0.0,0.0,-9486.4,217.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4804.1833333333325,0.5714285714285714,0.047619047619047616,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,1,1,1943-04-19,-1.0,-1.0,2,121947,37,28,7,3,11,0.705,8541,2.51,0.131,0.0028126973193272485,0.4600000000000004,172,3.6627906976744184,-2589.43023255814,3427.3691860465115,711.75,6.749818522421261,-0.7555154090490792,54.1972602739726,0.3539359933499584,0.11832917705735661,0.7987004710446105,0.0,0.30301590110532767
6970,1997-06-17,31620,60,527,,1,1996-10-13,27522.883783783782,37,9910.186691214738,500.0,45836.3,0.0,7541.1705882352935,17,7910.739384040274,48.9,-5115.99,4960.391059912833,-14.6,-12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,12749.8,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2862.6913043478257,133.0,4.0,-8944.0,0.0,-8944.0,0.0,0.0,0.0,0.0,2425.1805882352937,0.4594594594594595,0.2702702702702703,0.0,0.6216216216216216,0.10810810810810811,0.0,0.0,1,1,1939-10-24,-1.0,-1.0,1,112065,95,19,7,1,8,0.6940000000000001,11277,1.25,0.127,-0.001713291393387766,0.18999999999999995,247,4.493927125506073,-621.3753036437247,915.9316503929507,939.75,2.5806656964461756,-0.6784079394757718,57.68767123287671,1.4495983554712208,1.7832068311195446,4.601860698738697,0.0,0.8959240745752131
6310,1997-06-17,34572,12,2881,,1,1996-11-01,60619.159999999996,40,27985.493467525688,1100.0,121367.5,0.0,14715.57619047619,21,16297.37221569492,98.6,-11062.258823529412,11938.619470810832,-14.6,-40800.0,-18653.5,2.0,3510.7851685912083,-16171.0,-21136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,20514.333333333332,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8962.132,334.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15000.182633053222,0.525,0.375,0.0,0.625,0.0,0.0,0.0,1,0,1976-12-30,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,228,5.2631578947368425,-3909.96826625387,1936.2600250626565,1045.0833333333333,-14.353097169016719,-2.019340489213139,20.476712328767125,3.5105721393034828,0.3627502024759921,-5.206588904218404,0.0,1.5064240056245006
5932,1997-06-18,33348,12,2779,,1,1996-06-15,45807.11428571429,63,28832.376207759226,700.0,102499.5,0.0,14527.261538461538,26,16857.775027756823,44.8,-9040.787878787878,12390.31783177286,-14.6,-42700.0,-15547.75,4.0,4972.5181665496875,-10567.0,-21693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,25062.466666666667,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7811.230434782608,236.0,2.0,275.7,146.65394641808993,172.0,0.0,0.0,0.0,0.0,-10061.27634032634,0.4126984126984127,0.23809523809523808,0.0,0.7301587301587301,0.031746031746031744,0.0,0.0,1,0,1970-09-12,-1.0,-1.0,1,81344,61,23,4,2,6,0.5529999999999999,8899,3.39,0.149,-0.006146734854445318,0.5800000000000001,368,5.135869565217391,-2004.5003705533597,1184.28762541806,741.5833333333334,-13.567290266762116,-1.69257900490665,26.783561643835615,3.0736326016552717,0.26685258486266045,-3.6204664772674846,0.0,1.4045351325046773
6877,1997-06-19,285240,60,4754,,1,1996-09-25,49699.664814814816,54,16853.23091490183,1100.0,89240.1,0.0,11099.815384615385,26,15688.952275730646,20.8,-7921.536,7818.377489547731,-14.6,-28000.0,-10231.333333333334,3.0,5254.051420887821,-4167.0,-13415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1100.0,1100.0,9.0,31691.11111111111,0.0,0.0,0.0,0.0,0.0,-5301.93,257.3,4.0,-3595.0,0.0,-3595.0,0.0,0.0,0.0,0.0,-7053.0539487179485,0.48148148148148145,0.018518518518518517,0.16666666666666666,0.7407407407407407,0.07407407407407407,0.0,0.0,2,1,1952-05-28,-1.0,-1.0,4,323870,0,0,0,1,1,1.0,10673,4.75,0.1,-0.0013431315033809862,0.6900000000000004,267,6.067415730337078,-2039.6482397003747,1247.170267934313,889.4166666666666,-7.929977268304636,-1.6354208339801448,45.09041095890411,0.31285969709718137,0.1870880661898752,-1.4836041120567836,0.0,0.27220773286863453
6763,1997-06-19,88272,48,1839,,1,1996-05-16,17535.77922077922,77,9184.82804992384,800.0,37880.4,0.0,4182.83,40,5901.198083709739,28.3,-4330.535135135135,3496.029365518054,-14.6,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1966.6666666666667,800.0,13.0,12309.384615384615,0.0,0.0,0.0,0.0,0.0,-1781.2615384615385,109.1,9.0,-7357.0,0.0,-7357.0,0.0,0.0,0.0,0.0,-147.7051351351347,0.5194805194805194,0.03896103896103896,0.16883116883116883,0.6753246753246753,0.11688311688311688,0.0,0.0,1,0,1979-05-13,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,399,5.789473684210526,-325.6041454988823,314.49849624060147,1045.0833333333333,-0.14133335632099644,-1.0353122491555085,18.115068493150684,0.4291326808047852,0.5682889251404749,-0.08031818115015481,0.0,0.3570677433462928
7085,1997-06-19,305424,48,6363,,1,1996-07-08,46147.521686746986,83,29670.987963805725,300.0,120227.9,0.0,13980.793333333333,30,16796.803000816253,36.9,-6940.416326530612,10447.039659383317,-14.6,-58900.0,-17415.75,4.0,6763.059828953164,-7451.0,-21887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,21964.63157894737,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7834.717777777778,421.1,19.0,-2899.226315789474,1965.335358954775,-4880.0,0.0,0.0,0.0,0.0,-10375.37299319728,0.3614457831325301,0.2289156626506024,0.0,0.5421686746987951,0.2289156626506024,0.0,0.0,1,0,1963-10-13,-1.0,-1.0,4,285387,0,2,8,5,7,0.899,10177,6.63,0.081,0.0008059231850084271,1.12,346,7.196531791907515,-2111.8063288899375,1212.207514450867,848.0833333333334,-12.23390743032007,-1.742116183668925,33.706849315068496,0.3936426083084499,0.1332835664518833,-1.6305788139552537,0.0,0.3319209009228637
7049,1997-06-24,233424,36,6484,,2,1996-10-13,54476.857142857145,49,25141.67782753039,200.0,105024.8,0.0,20934.74705882353,17,22991.620358489243,85.2,-9645.0625,14261.870767974984,-30.0,-62800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2200.0,200.0,8.0,43764.75,0.0,0.0,0.0,0.0,0.0,-11313.795652173912,281.7,16.0,-2940.75,2943.4696419928187,-7601.0,0.0,0.0,0.0,0.0,11289.68455882353,0.3469387755102041,0.04081632653061224,0.16326530612244897,0.46938775510204084,0.32653061224489793,0.0,0.0,1,1,1959-02-17,-1.0,-1.0,1,149893,63,29,6,2,6,0.674,9753,4.64,0.109,0.004323083799777174,0.41000000000000014,254,5.787401574803149,-1139.1806102362204,2472.607920333488,812.75,13.890722311686902,-0.46072027872602456,38.37534246575343,0.4499314552059771,0.1253470080197409,1.7411604810030121,0.0,0.3715162830433741
