loan_id,duration,payments,negative_balance,type_0_mean,type_1_min,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,credit_card_withd,credit_ratio,ratio_credit_cash,ratio_withd_cash,ratio_interest,owner_count,owner_gender,unemploymant_delta,withdrawal_mth,ratio_real_salary_to_expected,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,status
5269,36,4557,1.0,14078.810714285715,-0.4,0.0,0.0,0.0,0.0,0.4307692307692308,0.24615384615384617,0.7538461538461538,0.0,1,0,0.6800000000000002,-1849.105799922149,41.6983648626987,0.6829883207763392,-0.04605739310350466,-1
5351,36,5700,0.0,17320.669444444444,-30.0,39.0,-4419.0,2945.936996860877,0.0,0.27906976744186046,0.015503875968992248,0.5503875968992248,0.0,1,0,0.14,-1307.3832544534946,-5.985942343545407,0.4577412280701754,0.18334795321637426,1
5861,24,2142,0.0,14636.95806451613,-14.6,0.0,0.0,0.0,0.0,0.484375,0.296875,0.703125,0.0,1,1,0.7800000000000002,-2560.9697424356086,-24.968293492574773,2.6666511048863994,0.34403205726735137,1
5450,60,3328,0.0,10072.949999999999,-14.6,9.0,-3612.0,0.0,0.0,0.3783783783783784,0.02702702702702703,0.6756756756756757,0.0,1,1,0.9700000000000002,-1084.8975381414702,-6.925231888761724,0.31169270833333335,0.20941005608974358,1
7142,60,8049,0.0,4877.926785714286,-14.6,34.0,-2654.235294117647,1659.9923340243495,0.0,0.4307692307692308,0.2,0.5384615384615384,0.0,1,0,0.14,-216.49209586945435,1.3737684025739207,0.11949144821302853,0.12984014577380212,-1
6306,12,3057,0.0,6311.736,-14.6,0.0,0.0,0.0,0.0,0.4,0.24,0.76,0.0,1,0,1.12,-177.8089381933439,3.0325101699911565,1.384096608875804,0.27742339984734493,1
6272,60,6644,0.0,21806.935294117648,-30.0,0.0,0.0,0.0,0.0,0.3953488372093023,0.011627906976744186,0.7906976744186046,0.0,1,0,0.6900000000000004,-1878.5259650735295,-11.5280515429258,0.3052616395745535,0.13386765001003412,1
5044,60,1683,0.0,7692.8,-14.6,9.0,-4739.0,0.0,0.0,0.38571428571428573,0.21428571428571427,0.6571428571428571,0.0,1,1,0.3599999999999999,-290.9715493808517,4.799836455021607,0.5285868488809665,0.4900475341651812,1
5576,12,2604,0.0,16817.427450980394,-14.6,0.0,0.0,0.0,0.0,0.425,0.275,0.725,0.0,1,0,0.14,-1346.2308671268336,-8.38302434360524,4.631185995903738,0.40133768561187916,1
7192,36,3222,0.0,8683.641304347826,-30.0,32.0,-4114.0,3990.8519908539865,0.0,0.36220472440944884,0.2047244094488189,0.5433070866141733,0.0,1,1,0.6800000000000002,-976.7529289633695,-15.150741604663413,0.9284433409200634,0.23096420442789156,1
5739,12,6365,0.0,4596.96,-14.6,12.0,-1905.3333333333333,383.4601634716401,0.0,0.4444444444444444,0.26666666666666666,0.4666666666666667,0.0,1,0,0.14,-335.5239024390244,1.7660448130133166,0.5459976433621367,0.1641921969101859,1
6526,36,8013,0.0,6845.75,-10700.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.35294117647058826,0.6470588235294118,0.0,1,0,0.7299999999999995,-3700.787401574803,-12.77159749034749,0.24938364047312006,0.08619326927076833,1
5624,48,3703,1.0,9073.402777777777,-3.3,0.0,0.0,0.0,0.0,0.37894736842105264,0.25263157894736843,0.7473684210526316,0.0,1,1,0.22999999999999998,-1409.7978829389788,28.27513462402104,0.5048468584030966,-0.14792258021187035,-1
6244,36,7518,0.0,13666.849999999999,-30.0,0.0,0.0,0.0,0.0,0.5,0.2222222222222222,0.7777777777777778,0.0,1,1,0.14,-1197.0955483170467,1.3554634133375851,0.4969606278265496,0.13901081848009222,-1
5131,24,2026,0.0,15032.102040816326,-14.6,12.0,-4514.0,0.0,0.0,0.4188034188034188,0.27350427350427353,0.6239316239316239,0.0,1,1,0.5800000000000001,-1092.151070426694,-5.068053943021053,2.7596948009213556,0.3832263902599539,1
6960,24,3184,0.0,8867.943859649122,-14.6,36.0,-7342.0,3301.1725189695862,0.0,0.37254901960784315,0.08496732026143791,0.5359477124183006,0.0,2,1,0.14,-513.1353857006097,-2.4638946573394214,0.8439868613902848,0.3282296901172529,1
6358,60,2298,0.0,7317.181578947369,-30.0,0.0,0.0,0.0,0.0,0.42696629213483145,0.07865168539325842,0.7415730337078652,0.0,1,1,0.9900000000000002,-793.3249158249158,-7.384499075938981,0.3819147084421236,0.32615317667536986,-1
5418,48,7249,0.0,16705.18,-14.6,0.0,0.0,0.0,0.0,0.4166666666666667,0.25833333333333336,0.7416666666666667,0.0,1,0,0.7800000000000002,-980.843053239617,-6.480085309439255,0.35353497034073667,0.10165769991263163,1
6598,12,5676,0.0,20195.84054054054,-14.6,41.0,-2988.951219512195,3585.2227751648816,0.0,0.25170068027210885,0.013605442176870748,0.5850340136054422,0.0,1,0,0.18999999999999995,-1153.0946301397057,-0.34154176240474815,1.638313366220343,0.13018264035705895,1
5464,12,7984,0.0,18972.2875,-14.6,0.0,0.0,0.0,0.0,0.4444444444444444,0.3,0.7,0.0,1,1,0.78,-1885.3960170264518,-10.171512628301235,1.2780999498997996,0.09837383099532397,1
6591,48,434,0.0,4204.593617021276,-14.6,52.0,-1425.75,468.7224135673396,0.0,0.31125827814569534,0.19205298013245034,0.46357615894039733,0.0,1,1,1.1500000000000004,-94.27101398601398,3.3146124179957877,2.0160282258064517,1.7213901689708142,1
5724,60,5269,0.0,4591.911666666667,-14.6,0.0,0.0,0.0,0.0,0.4316546762589928,0.2733812949640288,0.7266187050359713,0.0,1,1,0.14,-146.06230887558613,1.2119222721624971,0.12531220345416585,0.1983456696400329,-1
6315,12,3597,0.0,19429.61153846154,-14.6,0.0,0.0,0.0,0.0,0.37681159420289856,0.028985507246376812,0.7971014492753623,0.0,1,0,0.9800000000000004,-2472.2936639118457,-14.275210067898968,2.7817486794551014,0.20419794273005282,1
5876,48,4610,0.0,17512.224,-30.0,7.0,-7802.0,0.0,0.0,0.352112676056338,0.014084507042253521,0.7183098591549296,0.0,2,1,0.6900000000000004,-1386.7403598971723,-0.5275097910615587,0.47968546637744036,0.19293203181489516,1
6986,48,3161,1.0,8910.70357142857,-0.8,0.0,0.0,0.0,0.0,0.49122807017543857,0.2807017543859649,0.7192982456140351,0.0,1,1,0.6900000000000004,-2112.103057459146,9.032399561469155,0.5456118844247602,-0.400490790537453,-1
6294,60,1332,0.0,13163.365517241378,-14.6,20.0,-3285.0,2769.115572277831,0.0,0.30526315789473685,0.15789473684210525,0.631578947368421,0.0,1,1,0.44999999999999973,-359.5998358300841,8.736376684695061,0.9284221721721722,0.6748623623623623,1
5132,60,8975,0.0,11733.345454545455,-14.6,7.0,-4605.0,0.0,0.0,0.3793103448275862,0.20689655172413793,0.6724137931034483,0.0,1,1,0.5799999999999996,-582.4965277777778,6.716730645880748,0.12957455896007428,0.08641597028783658,1
5877,24,4051,0.0,5482.85238095238,-14.6,26.0,-3612.5,105.54970393137064,0.0,0.375,0.23214285714285715,0.5357142857142857,0.0,2,0,0.2400000000000002,-170.13736884584344,3.6550470086974887,0.44631983872294906,0.16691351929564716,1
6227,24,1177,0.0,10476.673684210526,-14.6,0.0,0.0,0.0,0.0,0.40425531914893614,0.2127659574468085,0.7872340425531915,0.0,1,0,0.30000000000000004,-350.45947678892026,4.994518010269959,2.4742636646842255,0.6753044463324838,1
7241,24,7041,1.0,12442.474324324325,-2.5,0.0,0.0,0.0,0.0,0.4625,0.225,0.775,0.0,1,1,0.14,-1015.6338744442946,17.532545237106778,0.7148984519244426,-0.0681539686157159,-1
6737,24,3195,0.0,13581.835849056604,-14.6,26.0,-6326.5,860.2045919431029,0.0,0.3706293706293706,0.013986013986013986,0.6853146853146853,0.0,2,1,0.6299999999999999,-1032.9260796598792,-6.286854864770485,1.3651030255607721,0.25803338549817423,1
7004,60,5526,0.0,11490.66,-14.6,28.0,-4192.5,1725.5943366894824,0.0,0.33613445378151263,0.18487394957983194,0.5798319327731093,0.0,2,1,0.18000000000000016,-273.759826198763,8.858725249347893,0.2169278561949572,0.12828748944384122,1
6169,60,1728,0.0,5169.697727272727,-14.6,0.0,0.0,0.0,0.0,0.4036697247706422,0.22935779816513763,0.7706422018348624,0.0,1,1,0.5299999999999998,-150.71752419765664,3.0547232810108347,0.4486892361111111,0.4045138888888889,-1
5208,48,2077,1.0,14426.435555555556,-0.4,0.0,0.0,0.0,0.0,0.4166666666666667,0.28703703703703703,0.7129629629629629,0.0,1,0,-0.020000000000000462,-1197.1703278919222,-73.06895284960252,1.2807424570694912,0.07379447807047718,-1
6694,24,5616,0.0,8822.476666666666,-14.6,0.0,0.0,0.0,0.0,0.5454545454545454,0.23636363636363636,0.7636363636363637,0.0,1,0,1.12,-2602.6702898550725,-19.058455084141137,0.8371854226020893,0.15101198955365622,1
5599,12,1285,0.0,4776.766037735849,-14.6,34.0,-3084.5,1654.005134468598,0.0,0.3509933774834437,0.2119205298013245,0.5629139072847682,0.0,1,0,0.14,-101.56711440198268,2.4099422957005987,2.6677950713359273,0.8132944228274966,1
6546,24,1322,0.0,7781.153658536585,-14.6,14.0,-6020.0,0.0,0.0,0.3504273504273504,0.19658119658119658,0.6837606837606838,0.0,2,1,0.14,-198.91428836174944,3.8418401711705243,1.768872919818457,0.7905320221886031,1
5414,48,3874,0.0,12500.505000000001,-1800.0,1.0,-4625.0,0.0,0.0,0.5882352941176471,0.29411764705882354,0.6764705882352942,0.0,1,1,1.25,-957.8571428571429,0.654003986710964,0.781482318017553,0.20811822405782138,1
5453,36,4352,0.0,3672.6189189189186,-14.6,8.0,-4613.0,0.0,0.0,0.49333333333333335,0.32,0.5733333333333334,0.0,1,0,0.3899999999999997,-222.26723684210526,0.9900708787863837,0.26729026245915033,0.16456035539215685,1
5740,12,1547,0.0,8607.3,-300.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.38461538461538464,0.6153846153846154,0.0,1,0,0.14,-2003.90625,0.05482816362331483,3.0434389140271496,0.6755548373195431,1
5804,48,3312,0.0,13041.75,-14.6,42.0,-1849.3333333333333,2261.704652460031,0.0,0.3333333333333333,0.23076923076923078,0.5,0.0,1,1,0.9700000000000002,-1230.3808575492787,-11.770167844578564,0.8195777979066022,0.2104216988727858,1
6745,24,1971,0.0,15647.294736842105,-14.6,14.0,-8151.0,0.0,0.0,0.4550898203592814,0.25149700598802394,0.6646706586826348,0.0,1,1,0.71,-1554.323077192491,-13.824267070908652,3.1306654828344325,0.40690005073566715,1
6950,24,4363,0.0,16041.951388888889,-14.6,22.0,-4146.0,0.0,0.0,0.3769633507853403,0.2617801047120419,0.6230366492146597,0.0,1,1,0.6900000000000004,-869.3234056453991,-4.476489520633531,1.4096111238444498,0.20385438154175262,1
6996,24,5275,0.0,17293.55652173913,-14.6,0.0,0.0,0.0,0.0,0.3484848484848485,0.007575757575757576,0.8181818181818182,0.0,1,1,0.30000000000000004,-788.4459264459264,-1.1569021335648195,0.7428380726698263,0.15067930489731438,1
5352,12,5700,0.0,6971.8,-2200.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,0.7142857142857143,0.0,1,0,0.6299999999999999,-1394.0119760479042,-0.9560699484483977,0.7491549707602339,0.1446345029239766,-1
6151,60,3757,0.0,7056.204545454545,-14.6,0.0,0.0,0.0,0.0,0.43137254901960786,0.2549019607843137,0.7450980392156863,0.0,1,0,0.9800000000000004,-407.27122015915114,3.8401413965954703,0.23632153313814214,0.19550173010380623,1
5310,36,6893,0.0,9398.816216216217,-14.6,33.0,-2059.0,1037.9124782466006,0.0,0.30833333333333335,0.18333333333333332,0.5416666666666666,0.0,1,0,0.3899999999999997,-220.35085870320245,7.964999048581601,0.27195866982607153,0.10389767396876057,1
5045,24,7801,1.0,13214.305263157894,-0.2,0.0,0.0,0.0,0.0,0.4318181818181818,0.23863636363636365,0.7613636363636364,0.0,1,1,0.14,-1072.6479166666666,-8.701393796754063,0.494441417766953,0.06350612245369326,-1
6929,12,3033,0.0,16954.94107142857,-30.0,19.0,-5119.0,0.0,0.0,0.35443037974683544,0.21518987341772153,0.6645569620253164,0.0,1,1,1.1499999999999995,-588.9669622699975,5.422459097129348,3.458827893175074,0.22994285086273217,1
5151,60,3151,0.0,21569.60714285714,-100.0,3.0,-5940.0,0.0,0.0,0.4666666666666667,0.03333333333333333,0.6333333333333333,0.0,1,0,0.41000000000000014,-3662.6108374384235,-3.9545487835244844,0.5384195493494129,0.2579339892097747,1
5212,36,1974,0.0,7801.575862068966,-14.6,18.0,-3314.0,2197.9258671863936,0.0,0.3372093023255814,0.19767441860465115,0.5930232558139535,0.0,1,0,1.1500000000000004,-254.47146401985108,5.8670507913918115,0.7792032534053811,0.3784616683552854,1
5138,48,1817,0.0,5670.470731707317,-14.6,47.0,-1450.531914893617,1053.7977871172486,0.0,0.27702702702702703,0.14864864864864866,0.5337837837837838,0.0,1,0,0.14,-93.62210219686854,3.5864096004448927,0.5020558154467071,0.5751696936341956,1
5713,60,2646,0.0,7197.82909090909,-14.6,51.0,-3668.0,3677.780265323093,0.0,0.3313253012048193,0.07228915662650602,0.4879518072289157,0.0,1,1,0.6599999999999999,-480.9276448787062,-4.735033317051561,0.37728898966994207,0.2853363567649282,1
6704,60,6951,0.0,10538.953658536584,-14.6,8.0,-3095.0,2055.7734727903685,0.0,0.5540540540540541,0.2972972972972973,0.5945945945945946,0.0,2,0,0.7800000000000002,-572.040404040404,-0.13705465106628678,0.3057320289646574,0.10601592097060375,1
6474,60,1056,0.0,4125.163265306122,-14.6,16.0,-5394.0,0.0,0.0,0.4117647058823529,0.24369747899159663,0.6218487394957983,0.0,2,1,0.3699999999999999,-118.56085982982535,2.3446914906313405,0.6428945707070708,0.6477272727272727,1
6676,24,1241,0.0,6735.577777777778,-3300.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.0,2,0,0.44999999999999973,-1816.0,-0.9245449769784624,1.652575208165458,0.7243486435670158,1
6965,24,5814,0.0,18070.40597014925,-14.6,17.0,-10721.0,0.0,0.0,0.40606060606060607,0.2909090909090909,0.6060606060606061,0.0,1,0,0.9800000000000004,-1274.3409417450366,-8.709244535541798,1.0860774280472423,0.1263329893360853,1
6725,36,7370,0.0,6441.2328125,-14.6,17.0,-3835.0,0.0,0.0,0.43243243243243246,0.16216216216216217,0.722972972972973,0.0,2,0,0.4600000000000004,-209.3693623639191,2.744993999531672,0.23365483190110056,0.09657394843962008,1
7166,24,8260,0.0,7095.2,-2000.0,1.0,-7303.0,0.0,0.0,0.6875,0.4375,0.5,0.0,1,1,1.1600000000000006,-1601.3625000000002,-1.7641171684296182,0.26204196933010493,0.09919289749798225,1
7138,60,1000,0.0,3840.34375,-14.6,34.0,-2455.0,512.5944111117778,0.0,0.35036496350364965,0.19708029197080293,0.5547445255474452,0.0,1,1,0.6100000000000003,-85.78508247669137,2.8016080205166665,0.6565650000000001,0.6991666666666666,1
5970,48,9689,0.0,12116.376315789474,-14.6,0.0,0.0,0.0,0.0,0.36893203883495146,0.20388349514563106,0.7961165048543689,0.0,2,1,0.6100000000000003,-361.10035546708366,7.9011276863718,0.1710651253999381,0.0732101696081467,1
6157,24,4108,0.0,12494.761538461538,-100.0,2.0,-10530.0,0.0,0.0,0.5,0.038461538461538464,0.6538461538461539,0.0,1,0,-0.020000000000000018,-1495.081967213115,4.00011245175212,0.798378164556962,0.20537163258682245,1
6153,60,4760,0.0,11216.012499999999,-30.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.3469387755102041,0.6530612244897959,0.0,2,0,0.5799999999999996,-2622.86470143613,-13.945698066483496,0.4414464285714286,0.16293767507002802,1
5693,24,1837,0.0,7533.605882352941,-14.6,3.0,-3373.0,0.0,0.0,0.53125,0.3125,0.59375,0.0,1,0,0.5800000000000001,-709.3457627118644,2.634119630097235,1.2605879150789332,0.4036926147704591,1
5922,12,1685,0.0,11452.434782608696,-14.6,5.0,-8723.0,0.0,0.0,0.45098039215686275,0.27450980392156865,0.6274509803921569,0.0,1,0,0.5800000000000001,-725.0185339441899,4.265274135763737,6.07847181008902,0.440108803165183,1
5959,24,4485,0.0,19481.75833333333,-14.6,2.0,-2720.5,1215.5165568596751,0.0,0.5217391304347826,0.043478260869565216,0.6086956521739131,0.0,1,0,0.18000000000000016,-2566.6165566277296,5.878847366340017,1.001335005574136,0.15806391675956893,1
5980,12,1783,0.0,5691.885294117647,-14.6,0.0,0.0,0.0,0.0,0.4358974358974359,0.0641025641025641,0.7435897435897436,0.0,2,1,0.4700000000000002,-830.958133971292,-8.617579662745783,2.1896102075154236,0.4227425687044307,1
6764,48,708,0.0,5087.997222222222,-14.6,0.0,0.0,0.0,0.0,0.5142857142857142,0.2,0.8,0.0,1,1,0.71,-333.4721910562591,1.2575071716134494,1.6206891478342749,1.1327683615819208,1
5237,24,1889,0.0,10959.40303030303,-14.6,12.0,-5930.0,0.0,0.0,0.36666666666666664,0.2,0.6666666666666666,0.0,1,1,0.8500000000000001,-346.37886126358836,7.588803987202866,1.5768043056290806,0.37065466737250746,1
6726,60,1431,0.0,3868.0851063829787,-14.6,9.0,-4403.0,0.0,0.0,0.4895833333333333,0.19791666666666666,0.7083333333333334,0.0,1,0,0.18000000000000016,-202.3291822529476,1.3559974440093547,0.5207721872816212,0.4953994875378523,1
6933,48,3931,0.0,10950.116666666667,-14.6,1.0,-6803.0,0.0,0.0,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.0,1,0,0.71,-4191.792857142857,-14.222084669279184,0.37763768761129485,0.20401933350292548,1
5145,48,6449,0.0,20681.70625,-14.6,4.0,-14291.0,0.0,0.0,0.45714285714285713,0.02857142857142857,0.6285714285714286,0.0,1,1,0.9900000000000002,-1828.6162917667614,7.994425669744741,0.39319145087093604,0.1162195689254148,1
7008,12,3014,0.0,9289.213333333335,-14.6,8.0,-4611.25,2266.1003476709247,0.0,0.4166666666666667,0.05555555555555555,0.5277777777777778,0.0,1,1,0.14,-1253.0138613861384,0.8154883980543832,1.7622760451227604,0.34674297721742975,1
7227,60,5242,0.0,18056.9125,-30.0,12.0,-10472.0,0.0,0.0,0.4307692307692308,0.3076923076923077,0.6,0.0,1,0,0.9699999999999998,-1729.3474517906338,-14.310481786608515,0.4073489762177286,0.13121582093348597,1
6600,36,607,0.0,8711.658333333333,-14.6,1.0,-26.0,0.0,0.0,0.6666666666666666,0.3888888888888889,0.5555555555555556,0.0,1,1,1.25,-1823.686390532544,-1.937085271317829,2.7852462017206663,1.3282537067545306,1
6712,60,4437,0.0,7942.118867924528,-14.6,39.0,-2616.3333333333335,1610.7385415152908,0.0,0.3680555555555556,0.14583333333333334,0.5833333333333334,0.0,1,0,0.9900000000000002,-241.74068460275362,5.245111907106515,0.2507114416647885,0.16052512959206672,1
7057,36,6436,0.0,20382.055882352943,-30.0,35.0,-3409.657142857143,2870.6672717112224,0.0,0.2698412698412698,0.023809523809523808,0.5714285714285714,0.0,2,1,0.14,-1213.6034052175087,1.0776319460028436,0.4686110247911056,0.1623808783923762,1
7176,36,7223,0.0,22177.26170212766,-14.6,35.0,-6984.714285714285,2299.6647271162938,0.0,0.2919254658385093,0.024844720496894408,0.6211180124223602,0.0,1,1,0.13999999999999996,-923.7382818439422,1.199840984134425,0.480335579245312,0.11101112187918225,1
7304,60,6998,0.0,21108.227272727272,-8500.0,1.0,-10886.0,0.0,0.0,0.6111111111111112,0.1111111111111111,0.5555555555555556,0.0,2,0,0.14,-5700.164835164835,7.721258398908169,0.24778484328855863,-0.20362790729324023,1
6362,12,3159,0.0,9919.53870967742,-14.6,0.0,0.0,0.0,0.0,0.40789473684210525,0.02631578947368421,0.7763157894736842,0.0,1,0,0.5700000000000001,-1284.0015166835187,-13.719781665922097,1.834188034188034,0.2253877809433365,1
5880,36,2051,0.0,13746.649999999998,-20100.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.47368421052631576,0.5263157894736842,0.0,1,0,2.0600000000000005,-3989.3617021276596,-12.927455485353248,1.7553469852104664,0.42442710872745004,1
6535,12,3496,0.0,10373.63870967742,-14.6,30.0,-1369.3333333333333,1793.0617877565298,0.0,0.29523809523809524,0.02857142857142857,0.5523809523809524,0.0,1,1,0.78,-901.4581512605042,-3.0519067584251114,1.70497234935164,0.22466151792524788,1
5449,24,4139,0.0,5352.908333333334,-14.6,6.0,-4723.0,0.0,0.0,0.46153846153846156,0.2692307692307692,0.6153846153846154,0.0,1,0,0.6299999999999999,-317.0311688311688,2.2628915105919054,0.46879278408633324,0.1991825722799388,1
6342,36,1671,0.0,18483.85769230769,-14.6,8.0,-2752.5,1206.4172459926835,0.0,0.4642857142857143,0.3392857142857143,0.5178571428571429,0.0,1,1,0.41999999999999993,-4794.420089955022,-26.02116482356352,2.654977059644923,0.42025733093955714,-1
5409,60,3034,0.0,22366.575,-14.6,0.0,0.0,0.0,0.0,0.4067796610169492,0.01694915254237288,0.7796610169491526,0.0,2,0,0.8500000000000001,-2202.396283274736,-6.011435588929041,0.6067210503186113,0.23077345638321248,1
6955,48,5091,0.0,20764.9109375,-100.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.3402777777777778,0.6597222222222222,0.0,1,1,-0.020000000000000462,-1504.0767903364972,-5.285833419455458,0.5870379918810973,0.13754665095266155,1
6985,36,3161,0.0,9973.764000000001,-100.0,16.0,-3143.5,1883.3027018157934,0.0,0.3472222222222222,0.027777777777777776,0.5833333333333334,0.0,2,1,0.3599999999999999,-1272.0926966292134,-6.210046680812366,0.5098782031002848,0.2609142676368238,1
5125,48,1522,0.0,3179.5086956521736,-14.6,10.0,-1897.0,269.8476936677016,0.0,0.45098039215686275,0.27450980392156865,0.5294117647058824,0.0,2,1,2.0600000000000005,-190.57758620689657,1.5361960892041053,0.4593106657906264,0.5719448094612353,1
5805,24,5746,0.0,6195.533333333334,-3500.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.0,1,1,0.13999999999999996,-1596.8992248062016,-0.8369985450010391,0.31369430908458057,0.13954635108481264,-1
6185,24,1299,0.0,10761.475,-14.6,2.0,-4278.0,4051.7218561989175,0.0,0.5217391304347826,0.30434782608695654,0.6086956521739131,0.0,1,1,0.14,-1237.3715186547558,3.4695471580488726,2.109622786759046,0.804529124967924,1
7243,36,6032,0.0,18197.285714285714,-14.6,6.0,-8436.0,0.0,0.0,0.3684210526315789,0.017543859649122806,0.7017543859649122,0.0,1,1,0.9900000000000002,-1734.2265372168283,0.44663426411258295,0.5055182544945476,0.12425397877984085,1
6403,48,4060,0.0,12922.227027027026,-14.6,14.0,-4585.0,0.0,0.0,0.3274336283185841,0.008849557522123894,0.7079646017699115,0.0,1,1,0.6900000000000004,-1045.7077464788733,-7.104426693358092,0.3650389983579639,0.21906814449917897,1
6578,12,2332,0.0,9539.813333333334,-30.0,10.0,-8217.0,0.0,0.0,0.39473684210526316,0.18421052631578946,0.6842105263157895,0.0,1,1,0.9700000000000002,-1033.4731370703946,-11.965952798734182,2.942838765008576,0.2988493424814179,1
5413,24,3874,0.0,13338.338,-30.0,11.0,-13386.0,0.0,0.0,0.45871559633027525,0.3119266055045872,0.5871559633027523,0.0,2,0,0.6800000000000002,-1260.5516056878096,-14.203974183039804,1.3158460247805885,0.19209258303218033,1
6949,24,4363,0.0,13282.386,-30.0,11.0,-13386.0,0.0,0.0,0.46296296296296297,0.3148148148148148,0.5833333333333334,0.0,2,0,0.6800000000000002,-1281.7117750439368,-14.81847346024636,1.143634922453969,0.1705630682252273,1
6545,60,3198,0.0,16177.397142857144,-14.6,16.0,-5062.0,820.0396738369838,0.0,0.40229885057471265,0.2988505747126437,0.5172413793103449,0.0,1,1,0.5599999999999998,-2470.1433823529414,-8.19670851117248,0.6698947258703356,0.23723160308526162,1
6178,48,4845,0.0,14073.042857142858,-100.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.3333333333333333,0.6666666666666666,0.0,1,0,0.6900000000000004,-3995.8619733924616,-8.737190215387534,0.44145983832129343,0.18357413140694873,1
5160,60,3400,0.0,10772.44,-14.6,8.0,-7085.0,0.0,0.0,0.38461538461538464,0.03076923076923077,0.6615384615384615,0.0,1,1,0.6100000000000003,-1186.2196130556788,-5.291212318397063,0.33418039215686274,0.20563725490196078,1
6785,60,2089,0.0,10958.024561403508,-30.0,13.0,-3713.0,0.0,0.0,0.44881889763779526,0.2283464566929134,0.6692913385826772,0.0,1,1,0.14,-1525.745544185416,-12.678865870031188,0.8850598372426998,0.5002792404659326,1
6540,48,6450,0.0,21228.227272727272,-30.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.017857142857142856,0.7857142857142857,0.0,1,1,0.9900000000000002,-2268.152576937338,-6.780977477979779,0.3629299095607235,0.1162015503875969,1
6589,24,7904,0.0,18658.64,-30.0,23.0,-1358.7826086956522,799.3624139116772,0.0,0.33707865168539325,0.23595505617977527,0.5056179775280899,0.0,2,1,0.8500000000000001,-2169.4328517924023,-0.9273683136668133,0.6609886344466936,0.08858383940620783,1
5900,48,2820,0.0,18854.3875,-14.6,0.0,0.0,0.0,0.0,0.4155844155844156,0.2727272727272727,0.7272727272727273,0.0,1,1,0.6200000000000001,-2018.910877819969,-8.170661959137592,1.0821476063829787,0.2419326241134752,1
5999,48,2059,0.0,8028.005999999999,-14.6,55.0,-1811.1454545454546,1545.5707134592808,0.0,0.2824858757062147,0.15254237288135594,0.536723163841808,0.0,1,0,0.5299999999999998,-127.01276133586752,7.269399051513409,0.6384106362311802,0.3394851869839728,1
6043,48,424,0.0,4421.572727272727,-14.6,5.0,-4208.0,0.0,0.0,0.4583333333333333,0.2708333333333333,0.625,0.0,2,0,0.5700000000000003,-309.83827126936666,2.0538061458924766,2.1829746462264152,1.7211084905660377,1
5482,60,2752,0.0,3959.488,-14.6,15.0,-4982.0,0.0,0.0,0.43103448275862066,0.2672413793103448,0.603448275862069,0.0,2,0,0.4600000000000004,-132.52836182120706,1.8328108907834932,0.22981044089147287,0.2586300872093023,1
7263,24,3745,0.0,16579.96153846154,-30.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.27586206896551724,0.7241379310344828,0.0,1,1,1.12,-2148.457792207792,6.545596783093099,1.2906564307966177,0.22645749888740543,1
6013,36,3583,1.0,8997.414285714285,-0.1,0.0,0.0,0.0,0.0,0.4268292682926829,0.21951219512195122,0.7804878048780488,0.0,1,1,0.9900000000000002,-1421.620318429302,62.05052115197662,0.6062029025955903,-0.07823305268707167,-1
5750,12,5271,0.0,16674.810416666667,-14.6,36.0,-2550.5,1934.5580890735746,0.0,0.2926829268292683,0.018292682926829267,0.6219512195121951,0.0,1,0,0.6100000000000003,-820.2894758597885,-2.0560570676523295,1.3650667172579523,0.15683298551824448,1
6027,24,2569,0.0,13988.388888888889,-13800.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.0,1,0,0.48999999999999977,-3964.0718562874254,-11.274637512599831,1.447659595173219,0.27890229661346827,-1
6303,24,3017,0.0,12129.322222222221,-8700.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.38461538461538464,0.6153846153846154,0.0,1,0,0.6800000000000002,-4333.333333333333,-8.157685703620755,1.1548378632195337,0.24665782786432436,-1
7213,36,3154,0.0,9068.926923076924,-14.6,14.0,-2867.0,1599.1712757646594,0.0,0.36619718309859156,0.056338028169014086,0.5915492957746479,0.0,1,1,-0.020000000000000462,-1263.0005846433676,-8.572481333334185,0.5993103994927077,0.22201965757767914,1
6659,60,935,0.0,4958.146428571429,-14.6,9.0,-6216.0,0.0,0.0,0.4117647058823529,0.23529411764705882,0.6323529411764706,0.0,1,1,0.3599999999999999,-228.55703703703705,2.270538258346686,0.8083083778966131,0.8820855614973262,1
